Order ID,Customer Name,Order Date,Order Status,Order Value ($),Order Qty,Product Name,Product Desc,Product Family,Ship to Country,Bill to Country,Party ID,Product ID
ORD-40518,Garcia-Anderson,2024-09-07,Shipped,18601,13,CloudEdge,High-speed enterprise router,Networking,Singapore,Germany,CUST-10826,PROD-11410
ORD-41748,Haas Ltd,2025-04-25,Shipped,21570,35,NetConnect,High-speed enterprise router,Cloud Infra,UK,Singapore,CUST-10681,PROD-11997
ORD-44653,Carter-Mcintyre,2025-08-01,Cancelled,16667,50,CoreAnalytics,High-speed enterprise router,Cloud Infra,Brazil,Germany,CUST-10067,PROD-11290
ORD-43733,Bishop-Salas,2025-08-01,In Progress,7467,44,NetConnect,Wi‑Fi 6 access point,Analytics,USA,Singapore,CUST-10339,PROD-11987
ORD-40669,Park PLC,2024-12-31,Cancelled,18013,41,DataSphere,Hybrid cloud gateway,Storage,UAE,Brazil,CUST-10241,PROD-11172
ORD-44060,Garcia Group,2025-07-18,Delivered,6718,30,CoreAnalytics,AI-powered analytics core,Security,UK,India,CUST-10289,PROD-11464
ORD-43027,Howell-Lawson,2024-11-24,Returned,9565,14,CloudEdge,Wi‑Fi 6 access point,AI Solutions,USA,Australia,CUST-10390,PROD-11151
ORD-44933,Johnson and Sons,2024-10-29,Returned,10667,8,Insight360,Next-gen firewall,Security,UK,Singapore,CUST-10031,PROD-11868
ORD-43287,"Peterson, Wright and Hamilton",2025-05-27,Cancelled,13091,18,Insight360,Next-gen firewall,Security,USA,USA,CUST-10437,PROD-11258
ORD-42651,Dixon-Lewis,2024-12-10,In Progress,4612,43,CloudEdge,48-port managed switch,Wireless,India,UK,CUST-10932,PROD-11016
ORD-44454,Torres Ltd,2025-01-03,In Progress,9625,23,CoreAnalytics,Hybrid cloud gateway,Wireless,Brazil,Singapore,CUST-10701,PROD-11604
ORD-43193,Osborn-Sharp,2025-05-05,Returned,12898,35,CloudEdge,Wi‑Fi 6 access point,Storage,Australia,Brazil,CUST-10579,PROD-11333
ORD-42125,Hill-Brooks,2025-03-16,Cancelled,14301,8,DataSphere,AI-powered analytics core,Security,Australia,UAE,CUST-10547,PROD-11015
ORD-43376,Hicks PLC,2025-05-07,Cancelled,5664,39,CloudEdge,Wi‑Fi 6 access point,Networking,Brazil,USA,CUST-10962,PROD-11306
ORD-43393,Friedman-Mann,2025-01-22,Delivered,18510,8,CoreAnalytics,AI-powered analytics core,Wireless,USA,UK,CUST-10048,PROD-11378
ORD-43486,"Wilson, Ramirez and Lester",2025-02-28,Cancelled,9626,2,CoreAnalytics,AI-powered analytics core,AI Solutions,India,Singapore,CUST-10863,PROD-11438
ORD-40760,Peters-Garrett,2025-01-16,Cancelled,11337,32,CoreAnalytics,AI-powered analytics core,Cloud Infra,UK,Australia,CUST-10028,PROD-11154
ORD-43380,"Perez, Mccoy and Ramirez",2025-08-03,Delivered,1043,1,CloudEdge,48-port managed switch,Cloud Infra,Australia,Germany,CUST-10891,PROD-11125
ORD-44441,Jones-Mays,2024-11-12,Cancelled,9438,25,NetConnect,Wi‑Fi 6 access point,Networking,Germany,UK,CUST-10757,PROD-11803
ORD-42527,King-Buchanan,2025-03-02,In Progress,18288,13,CloudEdge,48-port managed switch,Security,Germany,Brazil,CUST-10495,PROD-11897
ORD-44859,"Watson, Ford and Wagner",2025-01-17,Delivered,13847,46,CoreAnalytics,AI-powered analytics core,Analytics,Brazil,Australia,CUST-10515,PROD-11411
ORD-40908,Martinez-Clark,2024-11-11,In Progress,21827,23,CoreAnalytics,High-speed enterprise router,Cloud Infra,Singapore,Australia,CUST-10659,PROD-11633
ORD-42684,Rogers and Sons,2025-05-14,In Progress,3307,39,Insight360,Next-gen firewall,Cloud Infra,Singapore,Australia,CUST-10445,PROD-11619
ORD-40215,Mcintosh PLC,2025-08-16,Shipped,21316,4,CoreAnalytics,Next-gen firewall,Analytics,Germany,Singapore,CUST-10714,PROD-11140
ORD-43332,Walker and Sons,2024-09-25,Returned,21832,36,Insight360,48-port managed switch,Storage,Germany,Brazil,CUST-10735,PROD-11517
ORD-44459,Green-Erickson,2025-05-24,Cancelled,10070,29,NetConnect,Wi‑Fi 6 access point,Storage,Australia,Brazil,CUST-10282,PROD-11477
ORD-40694,"Harris, Lewis and Chavez",2024-11-06,Shipped,8286,18,CoreAnalytics,Wi‑Fi 6 access point,Cloud Infra,Singapore,UK,CUST-10371,PROD-11540
ORD-41504,Smith-Cruz,2025-04-01,Delivered,4078,35,CoreAnalytics,Hybrid cloud gateway,Wireless,India,UAE,CUST-10607,PROD-11298
ORD-42415,Taylor-White,2024-10-21,In Progress,20236,1,NetConnect,48-port managed switch,Cloud Infra,UK,India,CUST-10546,PROD-11398
ORD-42119,"Harrell, Conway and Tucker",2025-06-15,In Progress,3187,35,NetConnect,Hybrid cloud gateway,AI Solutions,India,India,CUST-10824,PROD-11463
ORD-43859,"Moran, Smith and Martinez",2024-10-08,In Progress,3910,26,NetConnect,48-port managed switch,AI Solutions,Brazil,USA,CUST-10478,PROD-11412
ORD-42463,"Clark, Ramirez and Chambers",2024-10-07,Cancelled,16234,37,NetConnect,AI-powered analytics core,Analytics,Singapore,Brazil,CUST-10157,PROD-11911
ORD-43636,Durham-Cantu,2025-09-01,In Progress,9431,2,CoreAnalytics,Wi‑Fi 6 access point,Analytics,Singapore,UAE,CUST-10032,PROD-11974
ORD-44106,"Campos, Soto and Williams",2024-10-23,Cancelled,6996,19,Insight360,Next-gen firewall,Wireless,Brazil,USA,CUST-10890,PROD-11342
ORD-44479,"Jackson, Rosales and Hernandez",2024-09-22,Delivered,21695,10,NetConnect,Hybrid cloud gateway,Cloud Infra,USA,Brazil,CUST-10835,PROD-11967
ORD-40197,Leon and Sons,2024-12-15,Delivered,18675,12,CloudEdge,AI-powered analytics core,Storage,Australia,UAE,CUST-10570,PROD-11223
ORD-44668,Evans Ltd,2025-06-30,Cancelled,15133,34,CoreAnalytics,AI-powered analytics core,Networking,UK,Germany,CUST-10336,PROD-11968
ORD-41544,"Harris, Lewis and Chavez",2024-12-14,Returned,15912,6,NetConnect,Hybrid cloud gateway,AI Solutions,UAE,Germany,CUST-10055,PROD-11420
ORD-41331,Watson-Gardner,2024-11-20,In Progress,15293,26,DataSphere,Wi‑Fi 6 access point,Networking,UK,UK,CUST-10616,PROD-11384
ORD-40880,Santos Group,2025-07-26,Cancelled,6065,13,CoreAnalytics,AI-powered analytics core,Analytics,USA,Brazil,CUST-10338,PROD-11447
ORD-44503,"Rosario, Reeves and Velez",2025-02-20,Shipped,7871,26,DataSphere,48-port managed switch,Storage,Brazil,UK,CUST-10143,PROD-11299
ORD-43502,"Rivera, Mclaughlin and Wilson",2025-06-26,Shipped,9783,26,Insight360,Hybrid cloud gateway,Storage,Germany,UAE,CUST-10043,PROD-12000
ORD-43895,Lambert Inc,2024-10-04,Returned,1769,2,CoreAnalytics,Wi‑Fi 6 access point,Analytics,Brazil,UK,CUST-10711,PROD-11109
ORD-44991,"Ramirez, Gates and Stephenson",2025-03-17,Returned,9951,4,CloudEdge,Hybrid cloud gateway,Security,Germany,Singapore,CUST-10591,PROD-11421
ORD-40888,Ware-Walker,2024-12-08,Returned,6610,49,CoreAnalytics,Wi‑Fi 6 access point,Cloud Infra,UAE,Australia,CUST-10003,PROD-11669
ORD-41346,"Wiley, Perez and Ruiz",2024-11-14,Delivered,10640,16,Insight360,AI-powered analytics core,Wireless,USA,Brazil,CUST-10428,PROD-11624
ORD-40069,Johns Group,2025-07-26,In Progress,8580,6,CloudEdge,AI-powered analytics core,Wireless,Australia,Australia,CUST-10276,PROD-11281
ORD-44211,Berry-Bates,2025-02-10,Cancelled,8639,26,Insight360,High-speed enterprise router,Security,USA,Australia,CUST-10955,PROD-12000
ORD-41816,"Crawford, Fernandez and Williams",2024-10-24,Shipped,11117,16,CoreAnalytics,AI-powered analytics core,Security,Australia,Germany,CUST-10299,PROD-11389
ORD-40569,"Yoder, Bowen and Thompson",2025-03-09,Shipped,5816,24,CoreAnalytics,AI-powered analytics core,Storage,UAE,Brazil,CUST-10370,PROD-11890
ORD-42168,Williams and Sons,2025-03-05,Returned,21603,34,NetConnect,48-port managed switch,Storage,UK,Brazil,CUST-10305,PROD-11442
ORD-40097,Roberts-Chase,2025-05-10,Delivered,8863,34,CoreAnalytics,48-port managed switch,Security,Australia,Australia,CUST-10408,PROD-11889
ORD-44182,"Matthews, Bradley and Brady",2025-06-30,Shipped,4888,44,NetConnect,48-port managed switch,Networking,UK,UK,CUST-10898,PROD-11477
ORD-43354,Murray LLC,2024-12-19,Delivered,21112,16,CloudEdge,Next-gen firewall,Wireless,USA,UAE,CUST-10641,PROD-11209
ORD-40140,"Mueller, Swanson and Rogers",2025-02-22,Cancelled,21778,5,Insight360,Hybrid cloud gateway,AI Solutions,Singapore,UAE,CUST-10458,PROD-11624
ORD-44955,Hodges-Kirk,2025-08-15,Cancelled,20323,24,NetConnect,Hybrid cloud gateway,Security,USA,UK,CUST-10812,PROD-11559
ORD-42603,"Richards, Ortega and David",2024-11-02,Returned,10890,1,Insight360,48-port managed switch,Wireless,Germany,UAE,CUST-10815,PROD-11224
ORD-44024,Ray Inc,2025-07-29,Shipped,23338,15,NetConnect,Next-gen firewall,Storage,India,Brazil,CUST-10609,PROD-11444
ORD-44773,Jones-Mays,2025-06-24,Cancelled,7631,6,CoreAnalytics,Hybrid cloud gateway,Analytics,USA,Brazil,CUST-10651,PROD-11586
ORD-41607,Miller Ltd,2025-06-28,In Progress,4900,21,Insight360,AI-powered analytics core,Security,Singapore,India,CUST-10856,PROD-11746
ORD-41630,Booth-Morris,2025-01-27,Shipped,20305,44,DataSphere,48-port managed switch,Storage,UAE,USA,CUST-10199,PROD-11373
ORD-41540,"Jefferson, Riggs and Morrow",2024-12-07,Shipped,17475,41,NetConnect,Hybrid cloud gateway,Analytics,India,USA,CUST-10866,PROD-11383
ORD-41695,Hernandez-Carter,2025-08-27,Cancelled,14878,26,CloudEdge,Hybrid cloud gateway,Cloud Infra,India,India,CUST-10301,PROD-11394
ORD-42060,Shaw-Perez,2025-01-01,Cancelled,3160,45,NetConnect,Wi‑Fi 6 access point,AI Solutions,Australia,Brazil,CUST-10113,PROD-11207
ORD-40464,Fritz Group,2024-12-11,Cancelled,18331,5,CoreAnalytics,AI-powered analytics core,Security,Australia,UAE,CUST-10327,PROD-11723
ORD-42331,Bush Inc,2024-10-28,In Progress,24531,13,NetConnect,AI-powered analytics core,Analytics,India,USA,CUST-10965,PROD-11165
ORD-43044,Stout PLC,2025-02-04,Shipped,4847,6,Insight360,High-speed enterprise router,Analytics,USA,UK,CUST-10953,PROD-11646
ORD-44735,"Kline, Kaiser and Garrett",2024-09-28,Shipped,14303,12,NetConnect,Hybrid cloud gateway,Cloud Infra,Australia,Singapore,CUST-10905,PROD-11480
ORD-40595,Bauer Inc,2025-01-21,Delivered,3101,48,CloudEdge,Wi‑Fi 6 access point,Storage,USA,Australia,CUST-10089,PROD-11887
ORD-43815,Sanchez and Sons,2025-06-25,Cancelled,13652,4,CloudEdge,High-speed enterprise router,Security,UK,Germany,CUST-10224,PROD-11591
ORD-40626,Martinez-Hart,2025-03-02,Cancelled,22030,5,CoreAnalytics,48-port managed switch,Security,UK,Brazil,CUST-10186,PROD-11364
ORD-40451,Hernandez-Carter,2025-07-03,Cancelled,15122,6,Insight360,Wi‑Fi 6 access point,Storage,USA,Brazil,CUST-10846,PROD-11940
ORD-41500,"Lopez, Bates and Phillips",2025-01-30,Shipped,15641,18,CloudEdge,Next-gen firewall,Networking,Germany,UK,CUST-10580,PROD-11918
ORD-42457,Boyle-Mack,2025-08-10,In Progress,9935,10,DataSphere,Wi‑Fi 6 access point,Analytics,India,Singapore,CUST-10075,PROD-11334
ORD-44723,"Le, Murray and Reid",2025-07-03,Delivered,8224,3,DataSphere,Wi‑Fi 6 access point,Storage,UAE,Germany,CUST-10330,PROD-11400
ORD-42985,"Hamilton, Wilson and Colon",2024-10-04,Returned,15624,49,CloudEdge,High-speed enterprise router,Cloud Infra,Singapore,Germany,CUST-10297,PROD-11083
ORD-41570,Gibson Group,2025-03-11,Delivered,17056,18,CoreAnalytics,Wi‑Fi 6 access point,Cloud Infra,UAE,India,CUST-10010,PROD-11873
ORD-41035,"Lopez, Cunningham and Wells",2024-11-05,Shipped,21733,26,NetConnect,AI-powered analytics core,Analytics,Singapore,India,CUST-10614,PROD-11162
ORD-43519,Mckenzie-Schroeder,2025-04-21,Returned,17966,14,CloudEdge,Wi‑Fi 6 access point,Analytics,UAE,Brazil,CUST-10718,PROD-11125
ORD-41558,Rodriguez Group,2024-12-12,In Progress,6484,7,Insight360,Wi‑Fi 6 access point,Networking,UAE,Germany,CUST-10451,PROD-11838
ORD-43625,Evans Ltd,2025-02-19,Delivered,10653,11,CoreAnalytics,Wi‑Fi 6 access point,AI Solutions,USA,Singapore,CUST-10808,PROD-11248
ORD-44665,"Diaz, Lindsey and Adams",2025-04-24,Cancelled,16434,2,CloudEdge,High-speed enterprise router,AI Solutions,Singapore,UAE,CUST-10292,PROD-11306
ORD-40151,Crane-Cole,2025-02-27,Cancelled,3776,29,CloudEdge,AI-powered analytics core,Networking,Germany,Australia,CUST-10639,PROD-11842
ORD-41421,Brooks PLC,2024-12-20,Delivered,4594,31,DataSphere,Hybrid cloud gateway,Wireless,Australia,Germany,CUST-10202,PROD-11561
ORD-42012,Martin-Alvarado,2025-06-22,Delivered,1145,27,CloudEdge,Wi‑Fi 6 access point,Networking,Singapore,India,CUST-10259,PROD-11434
ORD-42687,King-Buchanan,2025-06-01,In Progress,21124,45,CloudEdge,High-speed enterprise router,AI Solutions,India,USA,CUST-10131,PROD-11905
ORD-41787,"Johnson, Harrison and Farrell",2024-11-21,Returned,5303,34,CoreAnalytics,Wi‑Fi 6 access point,Wireless,USA,USA,CUST-10952,PROD-11510
ORD-40089,Rivera-Barnes,2025-08-27,Delivered,2669,21,Insight360,Next-gen firewall,Wireless,Germany,Brazil,CUST-10866,PROD-11241
ORD-40458,Singh-Miller,2024-11-30,Returned,20298,14,CloudEdge,Wi‑Fi 6 access point,Analytics,Australia,Australia,CUST-10441,PROD-11312
ORD-41306,Weaver-Graves,2025-02-17,Returned,4346,38,CloudEdge,AI-powered analytics core,Analytics,Brazil,Brazil,CUST-10651,PROD-11348
ORD-42926,Brown-Carroll,2025-05-22,Returned,18221,47,DataSphere,Wi‑Fi 6 access point,Storage,USA,Australia,CUST-10375,PROD-11010
ORD-43271,Dixon and Sons,2024-10-21,Shipped,8570,48,DataSphere,AI-powered analytics core,Analytics,USA,USA,CUST-10140,PROD-11119
ORD-43228,Walker-Mcdonald,2024-10-17,Returned,7883,16,DataSphere,Next-gen firewall,Cloud Infra,UK,India,CUST-10831,PROD-11240
ORD-41989,Daniel LLC,2024-12-25,In Progress,5721,7,DataSphere,Next-gen firewall,Storage,Australia,UK,CUST-10387,PROD-11400
ORD-43755,Austin-Davies,2024-09-21,Shipped,1260,17,DataSphere,High-speed enterprise router,Storage,Brazil,USA,CUST-10463,PROD-11180
ORD-43647,"Gonzalez, Williams and Moreno",2024-10-12,Delivered,19183,42,NetConnect,AI-powered analytics core,Networking,UK,USA,CUST-10001,PROD-11383
ORD-40832,Osborn Inc,2024-11-20,In Progress,16334,13,Insight360,High-speed enterprise router,Security,Australia,USA,CUST-10755,PROD-11619
ORD-40240,"Watson, Ford and Wagner",2025-05-11,Cancelled,7431,28,CoreAnalytics,High-speed enterprise router,Analytics,USA,Germany,CUST-10525,PROD-11013
ORD-44682,Moore LLC,2025-06-21,Shipped,2227,12,CloudEdge,48-port managed switch,Networking,USA,UK,CUST-10655,PROD-11413
ORD-43023,"Vincent, Russell and Joseph",2025-03-31,Shipped,17901,38,DataSphere,AI-powered analytics core,Security,Brazil,Australia,CUST-10298,PROD-11933
ORD-43149,Grant-Lozano,2024-11-30,Shipped,10989,32,CloudEdge,High-speed enterprise router,Wireless,Germany,Australia,CUST-10407,PROD-11694
ORD-41947,Taylor-Hamilton,2025-06-16,Shipped,12855,12,CloudEdge,AI-powered analytics core,Storage,Germany,UAE,CUST-10753,PROD-11786
ORD-42776,"Chaney, Arellano and Miller",2024-09-01,Delivered,9730,44,DataSphere,Next-gen firewall,Storage,UAE,India,CUST-10283,PROD-11933
ORD-40193,Booker-Herrera,2024-11-07,Cancelled,3913,8,Insight360,48-port managed switch,Wireless,India,India,CUST-10216,PROD-11056
ORD-44850,Kelly-Lynch,2025-02-08,Cancelled,13239,33,Insight360,Hybrid cloud gateway,Analytics,Singapore,Brazil,CUST-10131,PROD-11219
ORD-44940,Delacruz and Sons,2024-11-28,Returned,22874,45,Insight360,Wi‑Fi 6 access point,Analytics,Singapore,Australia,CUST-11000,PROD-11805
ORD-40945,"Carroll, Mendoza and Hoffman",2025-06-15,In Progress,13658,30,Insight360,AI-powered analytics core,Security,UK,Australia,CUST-10755,PROD-11417
ORD-41269,Silva-Lee,2025-08-12,In Progress,20421,46,DataSphere,Wi‑Fi 6 access point,AI Solutions,Australia,Australia,CUST-10368,PROD-11486
ORD-44232,Gonzalez LLC,2025-03-23,Returned,14788,7,CloudEdge,High-speed enterprise router,Networking,India,UK,CUST-10824,PROD-11203
ORD-42308,"Ingram, Bush and Adams",2025-07-28,In Progress,7864,31,DataSphere,Hybrid cloud gateway,Security,UK,Germany,CUST-10278,PROD-11884
ORD-44425,Young Ltd,2025-08-28,Cancelled,18576,45,CoreAnalytics,Next-gen firewall,Cloud Infra,UK,UK,CUST-10289,PROD-11372
ORD-44712,Meyer-Frazier,2025-03-31,Cancelled,13534,15,Insight360,Wi‑Fi 6 access point,Security,Germany,Germany,CUST-10958,PROD-11602
ORD-42314,"Morris, Cole and Flowers",2024-09-08,Returned,18969,43,CoreAnalytics,Next-gen firewall,Security,USA,Australia,CUST-10888,PROD-11590
ORD-43215,"Jones, Hardy and Harris",2024-09-06,In Progress,8976,5,Insight360,Next-gen firewall,Wireless,India,Singapore,CUST-10221,PROD-11341
ORD-42733,"Parks, Clark and Schultz",2025-03-24,Returned,21495,15,CoreAnalytics,High-speed enterprise router,Storage,USA,Brazil,CUST-10126,PROD-11586
ORD-41927,Lee-Mueller,2024-11-06,Cancelled,23897,6,DataSphere,Hybrid cloud gateway,AI Solutions,USA,Australia,CUST-10616,PROD-11170
